Category,Product,Warehouse,Zip,Date,Time,Order Demand,Value
BI Stack,BIApps,Berkeley,94701,25/04/2019,15:30:00,500,401.99
Worksuite 1000,Sociplace,Berkeley,94701,11/12/2018,18:54:00,500,255
Worksuite 1000,PublishIt,Berkeley,94701,21/02/2019,20:00:00,500,621.87
Worksuite 1000,Sociplace,Berkeley,94701,19/04/2018,18:00:00,500,255
BI Stack,BIApps,Berkeley,94701,18/03/2019,19:45:00,500,401.99
Worksuite 1000,Sociplace,Berkeley,94701,27/12/2018,20:30:00,500,255
Worksuite 1000,Sociplace,Berkeley,94701,14/05/2018,16:32:00,500,255
Worksuite 1000,PublishIt,Berkeley,94701,23/07/2019,16:00:00,500,621.87
Worksuite 1000,Sociplace,Berkeley,94701,01/04/2019,15:00:00,500,255
Worksuite 1000,PublishIt,Berkeley,94701,22/01/2018,17:50:00,500,621.87
BI Stack,BIApps,Berkeley,94701,04/09/2018,22:30:00,500,401.99
Worksuite 1000,MindVis,Berkeley,94701,14/11/2018,19:50:00,500,437.66
Worksuite 1000,PublishIt,Berkeley,94701,27/08/2019,12:20:00,500,621.87
Worksuite 1000,PublishIt,Berkeley,94701,20/12/2018,21:00:00,500,621.87
Worksuite 1000,Sociplace,Berkeley,94701,16/07/2018,22:30:00,500,255
Worksuite 1000,Sociplace,Berkeley,94701,20/12/2018,21:00:00,500,255
Worksuite 1000,Sociplace,Berkeley,94701,28/06/2019,14:30:00,500,255
Worksuite 1000,Sociplace,Berkeley,94701,09/12/2019,13:00:00,500,255
Worksuite 1000,Sociplace,Berkeley,94701,25/03/2019,14:00:00,500,255
Worksuite 1000,PublishIt,Berkeley,94701,17/07/2019,14:30:00,500,621.87
Worksuite 1000,MindVis,Berkeley,94701,17/08/2018,23:03:00,500,437.66
Worksuite 1000,Sociplace,Berkeley,94701,12/04/2019,15:00:00,500,255
Worksuite 1000,Sociplace,Berkeley,94701,16/03/2018,17:15:00,500,255
BI Stack,BIApps,Berkeley,94701,06/09/2018,23:23:00,500,401.99
Worksuite 1000,Sociplace,Berkeley,94701,18/04/2018,18:00:00,500,255
Worksuite 1000,PublishIt,Berkeley,94701,19/09/2019,9:50:00,500,621.87
Worksuite 1000,DoneIt,Berkeley,94701,02/03/2018,18:06:00,500,63.26
Worksuite 1000,Sociplace,Berkeley,94701,25/11/2019,10:20:00,500,255
Worksuite 1000,Sociplace,Berkeley,94701,11/01/2019,20:30:00,500,255
Worksuite 1000,MindVis,Berkeley,94701,18/07/2018,23:55:00,500,437.66
Worksuite 1000,Sociplace,Berkeley,94701,18/03/2019,19:45:00,500,255
Worksuite 1000,MindVis,Berkeley,94701,16/04/2018,18:08:00,500,437.66
Worksuite 1000,MindVis,Berkeley,94701,22/01/2018,17:50:00,500,437.66
Worksuite 1000,Sociplace,Berkeley,94701,27/03/2018,16:55:00,500,255
Worksuite 1000,Sociplace,Berkeley,94701,14/11/2019,11:00:00,500,255
Worksuite 1000,Spreadcel,Berkeley,94701,26/07/2019,16:00:00,2500,157.28
Worksuite 1000,EmailOut,Berkeley,94701,15/05/2019,15:30:00,2500,91.09
Worksuite 1000,Tribes,Berkeley,94701,11/04/2018,17:00:00,2500,147.33
Worksuite 1000,VideoRight,Berkeley,94701,25/04/2019,15:30:00,2500,601.56
Worksuite 1000,PlanAhead,Berkeley,94701,11/06/2019,15:14:00,2500,407.99
Worksuite 1000,Tribes,Berkeley,94701,26/01/2018,18:30:00,2500,147.33
BI Stack,BiFlow,Berkeley,94701,20/02/2018,17:55:00,2500,160
BI Stack,BiFlow,Berkeley,94701,07/11/2019,11:43:00,2500,160
Worksuite 1000,PlanAhead,Berkeley,94701,26/08/2019,10:00:00,2500,407.99
Worksuite 1000,Tribes,Berkeley,94701,18/07/2019,15:00:00,2500,147.33
TBOX,TBOX S3,Berkeley,94701,28/08/2018,22:00:00,2500,185.25
TBOX,TBOX,Berkeley,94701,29/01/2019,19:00:00,2500,504.01
Worksuite 1000,QDrive,Berkeley,94701,05/04/2019,16:00:00,2500,283.01
BI Stack,BiFlow,Berkeley,94701,03/12/2018,21:00:00,2500,160
Worksuite 1000,VideoRight,Berkeley,94701,30/03/2018,18:23:00,2500,601.56
BI Stack,BiFlow,Berkeley,94701,21/02/2019,20:00:00,2500,160
TBOX,TBOX S3,Berkeley,94701,12/06/2018,21:32:00,2500,185.25
BI Stack,BiFlow,Berkeley,94701,18/03/2019,19:45:00,2500,160
Worksuite 1000,Wordwrite,Berkeley,94701,02/05/2019,14:15:00,2500,467.22
BI Stack,BiFlow,Berkeley,94701,16/11/2018,20:02:00,2500,160
TBOX,TBOX,Berkeley,94701,29/04/2019,14:21:00,2500,504.01
BI Stack,BiFlow,Berkeley,94701,08/06/2018,23:00:00,2500,160
BI Stack,BiFlow,Berkeley,94701,24/01/2019,19:00:00,2500,160
BI Stack,BiFlow,Berkeley,94701,04/09/2018,22:30:00,2500,160
BI Stack,BiFlow,Berkeley,94701,04/03/2019,19:15:00,2500,160
BI Stack,BiFlow,Berkeley,94701,03/06/2019,15:45:00,2500,160
BI Stack,BiFlow,Berkeley,94701,12/03/2018,16:30:00,2500,160
Worksuite 1000,EmailOut,Berkeley,94701,16/07/2018,22:30:00,2500,91.09
BI Stack,BiFlow,Berkeley,94701,31/05/2018,16:35:00,2500,160
Worksuite 1000,PublishIt,Berkeley,94701,22/01/2018,17:50:00,2500,621.87
Worksuite 1000,QDrive,Berkeley,94701,30/07/2018,23:23:00,2500,283.01
Worksuite 1000,EmailOut,Berkeley,94701,21/09/2018,22:40:00,2500,91.09
Worksuite 1000,PublishIt,Berkeley,94701,25/01/2019,20:40:00,2500,621.87
BI Stack,BiFlow,Berkeley,94701,13/02/2018,16:20:00,2500,160
BI Stack,BiFlow,Berkeley,94701,16/07/2018,22:30:00,2500,160
BI Stack,BiFlow,Berkeley,94701,16/05/2019,16:00:00,2500,160
Worksuite 1000,EmailOut,Berkeley,94701,30/08/2018,22:20:00,2500,91.09
Worksuite 1000,VideoRight,Berkeley,94701,27/08/2019,12:20:00,2500,601.56
Worksuite 1000,EmailOut,Berkeley,94701,14/08/2019,13:00:00,2500,91.09
Worksuite 1000,FillForm,Berkeley,94701,21/05/2018,17:10:00,2500,344.24
BI Stack,BiFlow,Berkeley,94701,14/05/2018,16:32:00,2500,160
BI Stack,BiFlow,Berkeley,94701,12/07/2019,14:13:00,2500,160
BI Stack,BiFlow,Berkeley,94701,12/04/2019,15:00:00,2500,160
Worksuite 1000,SlidePoint,Berkeley,94701,05/06/2019,16:00:00,2500,364.39
Worksuite 1000,Spreadcel,Berkeley,94701,28/06/2018,22:00:00,2500,157.28
Worksuite 1000,Tribes,Berkeley,94701,15/05/2019,15:30:00,2500,147.33
Worksuite 1000,EmailOut,Berkeley,94701,20/06/2019,15:00:00,2500,91.09
Worksuite 1000,EmailOut,Berkeley,94701,10/01/2018,18:00:00,2500,91.09
Worksuite 1000,Spreadcel,Berkeley,94701,20/02/2018,17:55:00,2500,157.28
Worksuite 1000,EmailOut,Berkeley,94701,25/04/2019,15:30:00,2500,91.09
Worksuite 1000,Wordwrite,Berkeley,94701,17/07/2019,14:30:00,2500,467.22
TBOX,TBOX S3,Berkeley,94701,16/01/2018,16:30:00,2500,185.25
TBOX,TBOX S3,Berkeley,94701,30/10/2019,9:42:00,2500,185.25
Worksuite 1000,EmailOut,Berkeley,94701,19/06/2018,23:30:00,2500,91.09
Worksuite 1000,EmailOut,Berkeley,94701,07/08/2018,22:54:00,2500,91.09
Worksuite 1000,EmailOut,Berkeley,94701,19/06/2018,23:30:00,2500,91.09
TBOX,TBOX,Berkeley,94701,14/05/2018,16:32:00,2500,504.01
Worksuite 1000,EmailOut,Berkeley,94701,21/03/2018,17:00:00,2500,91.09
BI Stack,BiFlow,Berkeley,94701,20/12/2018,21:00:00,2500,160
BI Stack,BiFlow,Berkeley,94701,07/06/2019,15:00:00,2500,160
BI Stack,BiFlow,Berkeley,94701,12/09/2019,11:15:00,2500,160
BI Stack,BiFlow,Berkeley,94701,03/07/2018,22:10:00,2500,160
Worksuite 1000,VideoRight,Berkeley,94701,14/11/2019,11:00:00,2500,601.56
Worksuite 1000,VideoRight,Berkeley,94701,18/03/2019,19:45:00,2500,601.56
BI Stack,BiFlow,Berkeley,94701,05/04/2019,16:00:00,2500,160
TBOX,TBOX S3,Berkeley,94701,01/02/2018,18:12:00,2500,185.25
Worksuite 1000,EmailOut,Berkeley,94701,11/06/2018,23:30:00,2500,91.09
Worksuite 1000,EmailOut,Berkeley,94701,22/01/2018,17:50:00,2500,91.09
Worksuite 1000,Spreadcel,Berkeley,94701,27/02/2019,19:13:00,2500,157.28
BI Stack,BiFlow,Berkeley,94701,12/03/2018,16:30:00,2500,160
BI Stack,BiFlow,Berkeley,94701,30/03/2018,18:23:00,2500,160
TBOX,TBOX,Berkeley,94701,30/08/2019,12:30:00,2500,504.01
Worksuite 1000,PublishIt,Berkeley,94701,10/04/2018,17:00:00,2500,621.87
Worksuite 1000,EmailOut,Berkeley,94701,09/12/2019,13:00:00,2500,91.09
Worksuite 1000,EmailOut,Berkeley,94701,12/06/2018,21:32:00,2500,91.09
TBOX,TBOX S3,Berkeley,94701,31/01/2019,19:00:00,2500,185.25
BI Stack,BiFlow,Berkeley,94701,12/01/2018,17:57:00,2500,160
Worksuite 1000,QDrive,Berkeley,94701,22/01/2019,21:00:00,2500,283.01
BI Stack,BiFlow,Berkeley,94701,02/05/2018,17:00:00,2500,160
Worksuite 1000,Wordwrite,Berkeley,94701,04/10/2019,11:00:00,2500,467.22
Worksuite 1000,PublishIt,Berkeley,94701,20/08/2019,11:30:00,2500,621.87
BI Stack,BiFlow,Berkeley,94701,09/03/2018,17:36:00,2500,160
TBOX,TBOX,Berkeley,94701,02/12/2019,13:00:00,2500,504.01
Worksuite 1000,EmailOut,Berkeley,94701,17/12/2018,18:50:00,2500,91.09
BI Stack,BiFlow,Berkeley,94701,30/03/2018,18:23:00,2500,160
Worksuite 1000,EmailOut,Berkeley,94701,12/06/2018,21:32:00,2500,91.09
Worksuite 1000,Spreadcel,Berkeley,94701,11/05/2018,17:53:00,2500,157.28
Worksuite 1000,EmailOut,Berkeley,94701,01/11/2019,11:30:00,2500,91.09
BI Stack,BiFlow,Berkeley,94701,26/07/2018,23:30:00,2500,160
TBOX,TBOX,Berkeley,94701,03/04/2019,13:30:00,2500,504.01
Worksuite 1000,EmailOut,Berkeley,94701,26/06/2019,15:14:00,2500,91.09
BI Stack,BiFlow,Berkeley,94701,24/08/2018,22:10:00,2500,160
Worksuite 1000,PlanAhead,Berkeley,94701,17/05/2019,16:00:00,2500,407.99
Worksuite 1000,Tribes,Berkeley,94701,20/05/2019,16:03:00,2500,147.33
Worksuite 1000,EmailOut,Berkeley,94701,03/09/2019,10:30:00,2500,91.09
BI Stack,BiFlow,Berkeley,94701,09/11/2018,19:28:00,2500,160
BI Stack,BiFlow,Berkeley,94701,11/06/2018,23:30:00,2500,160
Worksuite 1000,EmailOut,Berkeley,94701,12/04/2019,15:00:00,2500,91.09
TBOX,TBOX,Berkeley,94701,08/03/2018,17:45:00,2500,504.01
BI Stack,BiFlow,Berkeley,94701,13/09/2019,12:43:00,2500,160
Worksuite 1000,Wordwrite,Berkeley,94701,23/07/2019,16:00:00,2500,467.22
BI Stack,BiFlow,Berkeley,94701,29/06/2018,23:00:00,2500,160
BI Stack,BiFlow,Berkeley,94701,10/12/2018,20:00:00,2500,160
Worksuite 1000,PublishIt,Berkeley,94701,24/06/2019,16:15:00,2500,621.87
Worksuite 1000,PublishIt,Berkeley,94701,21/11/2018,20:30:00,2500,621.87
BI Stack,BiFlow,Berkeley,94701,18/04/2018,18:00:00,2500,160
BI Stack,BiFlow,Berkeley,94701,15/06/2018,23:35:00,2500,160
BI Stack,BiFlow,Berkeley,94701,05/10/2018,23:45:00,2500,160
Worksuite 1000,EmailOut,Berkeley,94701,27/08/2019,12:20:00,2500,91.09
Worksuite 1000,FillForm,Berkeley,94701,25/04/2019,15:30:00,2500,344.24
BI Stack,BiFlow,Berkeley,94701,17/10/2018,23:00:00,2500,160
Worksuite 1000,EmailOut,Berkeley,94701,29/11/2018,20:00:00,2500,91.09
TBOX,TBOX S3,Berkeley,94701,08/07/2019,15:00:00,2500,185.25
BI Stack,BiFlow,Berkeley,94701,17/10/2018,23:00:00,2500,160
BI Stack,BiFlow,Berkeley,94701,08/10/2018,22:48:00,2500,160
BI Stack,BiFlow,Berkeley,94701,26/01/2018,18:30:00,2500,160
TBOX,TBOX S3,Berkeley,94701,15/06/2018,23:35:00,2500,185.25
Worksuite 1000,EmailOut,Berkeley,94701,30/08/2019,12:30:00,2500,91.09
BI Stack,BiFlow,Berkeley,94701,15/08/2019,10:30:00,2500,160
BI Stack,BiFlow,Berkeley,94701,02/10/2019,12:15:00,2500,160
Worksuite 1000,Spreadcel,Berkeley,94701,02/07/2018,23:20:00,2500,157.28
Worksuite 1000,Spreadcel,Berkeley,94701,26/03/2018,17:10:00,2500,157.28
Worksuite 1000,EmailOut,Berkeley,94701,02/08/2018,22:00:00,2500,91.09
Worksuite 1000,PlanAhead,Berkeley,94701,04/06/2019,15:20:00,2500,407.99
Worksuite 1000,VideoRight,Berkeley,94701,28/09/2018,23:30:00,2500,601.56
BI Stack,BiFlow,Berkeley,94701,16/07/2018,22:30:00,2500,160
Worksuite 1000,EmailOut,Berkeley,94701,19/06/2018,23:30:00,2500,91.09
BI Stack,BiFlow,Berkeley,94701,19/06/2018,23:30:00,2500,160
BI Stack,BiFlow,Berkeley,94701,02/12/2019,13:00:00,2500,160
Worksuite 1000,EmailOut,Berkeley,94701,18/07/2018,23:55:00,2500,91.09
Worksuite 1000,EmailOut,Berkeley,94701,14/06/2018,21:30:00,2500,91.09
Worksuite 1000,Tribes,Berkeley,94701,20/08/2018,23:30:00,2500,147.33
Worksuite 1000,VideoRight,Berkeley,94701,08/03/2018,17:45:00,2500,601.56
Worksuite 1000,Spreadcel,Berkeley,94701,01/02/2019,20:30:00,2500,157.28
Worksuite 1000,EmailOut,Berkeley,94701,17/08/2018,23:03:00,2500,91.09
Worksuite 1000,StorSQL,Berkeley,94701,09/01/2018,17:32:00,10000,413.3
Worksuite 1000,Sociplace,Berkeley,94701,13/09/2018,21:20:00,10000,255
Worksuite 1000,PublishIt,Berkeley,94701,18/07/2018,23:55:00,10000,621.87
Worksuite 1000,Streamer,Berkeley,94701,07/06/2018,21:30:00,10000,256.554
Worksuite 1000,Sociplace,Berkeley,94701,19/03/2018,17:10:00,10000,255
Worksuite 1000,VideoRight,Berkeley,94701,07/05/2019,16:00:00,10000,601.56
Worksuite 1000,Tribes,Berkeley,94701,25/02/2019,19:00:00,10000,147.33
Worksuite 1000,Sociplace,Berkeley,94701,19/12/2019,11:30:00,10000,255
Worksuite 1000,Streamer,Berkeley,94701,06/08/2019,11:30:00,10000,256.554
BI Stack,BiFlow,Berkeley,94701,17/07/2019,14:30:00,10000,160
Worksuite 1000,PublishIt,Berkeley,94701,29/04/2019,14:21:00,10000,621.87
Worksuite 1000,VideoRight,Berkeley,94701,05/06/2019,16:00:00,10000,601.56
Worksuite 1000,Tribes,Berkeley,94701,01/06/2018,18:15:00,10000,147.33
Worksuite 1000,Streamer,Berkeley,94701,18/03/2019,19:45:00,10000,256.554
Worksuite 1000,StorSQL,Berkeley,94701,12/06/2019,14:10:00,10000,413.3
Worksuite 1000,Whathype,Berkeley,94701,21/03/2018,17:00:00,10000,396.33
BI Stack,BIApps,Berkeley,94701,07/11/2019,11:43:00,10000,401.99
BI Stack,BiFlow,Berkeley,94701,14/11/2019,11:00:00,10000,160
Worksuite 1000,StorSQL,Berkeley,94701,19/07/2019,14:00:00,10000,413.3
TBOX,TBOX,Berkeley,94701,25/04/2019,15:30:00,10000,504.01
Worksuite 1000,DoneIt,Berkeley,94701,07/10/2019,12:27:00,10000,63.26
Worksuite 1000,ShareIt,Berkeley,94701,10/01/2018,18:00:00,10000,197.11
Worksuite 1000,MindVis,Berkeley,94701,25/09/2019,9:40:00,10000,437.66
BI Stack,BiFlow,Berkeley,94701,25/07/2018,22:00:00,10000,160
Worksuite 1000,VideoRight,Berkeley,94701,20/08/2018,23:30:00,10000,601.56
Worksuite 1000,Slackala,Berkeley,94701,16/07/2018,22:30:00,10000,591.88
Worksuite 1000,ShareIt,Berkeley,94701,16/03/2018,17:15:00,10000,197.11
Worksuite 1000,Slackala,Berkeley,94701,26/11/2019,11:30:00,10000,591.88
Worksuite 1000,ShareIt,Berkeley,94701,07/11/2019,11:43:00,10000,197.11
Worksuite 1000,MindVis,Berkeley,94701,29/03/2018,18:21:00,10000,437.66
Worksuite 1000,Whathype,Berkeley,94701,05/06/2019,16:00:00,10000,396.33
Worksuite 1000,Spreadcel,Berkeley,94701,29/01/2018,16:45:00,10000,157.28
Worksuite 1000,DoneIt,Berkeley,94701,10/10/2019,11:47:00,10000,63.26
Worksuite 1000,VideoRight,Berkeley,94701,01/01/2019,20:30:00,10000,601.56
Worksuite 1000,QDrive,Berkeley,94701,21/03/2019,20:00:00,10000,283.01
Worksuite 1000,Whathype,Berkeley,94701,02/10/2019,12:15:00,10000,396.33
Worksuite 1000,StorSQL,Berkeley,94701,15/02/2019,20:33:00,10000,413.3
BI Stack,BiFlow,Berkeley,94701,09/01/2019,18:30:00,10000,160
BI Stack,BiFlow,Berkeley,94701,13/12/2019,10:15:00,10000,160
Worksuite 1000,ShareIt,Berkeley,94701,01/02/2018,18:12:00,10000,197.11
Worksuite 1000,EmailOut,Berkeley,94701,26/04/2018,18:00:00,10000,91.09
Worksuite 1000,DoneIt,Berkeley,94701,28/06/2018,22:00:00,10000,63.26
Worksuite 1000,Slackala,Berkeley,94701,19/09/2018,23:00:00,10000,591.88
Worksuite 1000,Tribes,Berkeley,94701,06/02/2019,20:35:00,10000,147.33
Worksuite 1000,Interchange,Berkeley,94701,13/03/2018,18:00:00,10000,148.23
Worksuite 1000,Sociplace,Berkeley,94701,30/08/2018,22:20:00,10000,255
Worksuite 1000,Wordwrite,Berkeley,94701,01/08/2018,22:45:00,10000,467.22
Worksuite 1000,QDrive,Berkeley,94701,01/11/2018,19:30:00,10000,283.01
Worksuite 1000,DoneIt,Berkeley,94701,14/05/2019,14:30:00,10000,63.26
Worksuite 1000,Slackala,Berkeley,94701,30/04/2018,17:15:00,10000,591.88
Worksuite 1000,DoneIt,Berkeley,94701,02/08/2018,22:00:00,10000,63.26
Worksuite 1000,Sociplace,Berkeley,94701,10/01/2018,18:00:00,10000,255
Worksuite 1000,ShareIt,Berkeley,94701,21/10/2019,12:15:00,10000,197.11
Worksuite 1000,Tribes,Berkeley,94701,09/01/2018,17:32:00,10000,147.33
Worksuite 1000,Sociplace,Berkeley,94701,03/05/2018,17:30:00,10000,255
Worksuite 1000,StorSQL,Berkeley,94701,28/11/2019,13:15:00,10000,413.3
BI Stack,BiFlow,Berkeley,94701,19/12/2019,11:30:00,10000,160
Worksuite 1000,DoneIt,Berkeley,94701,07/05/2019,16:00:00,10000,63.26
Worksuite 1000,Interchange,Berkeley,94701,21/08/2019,12:05:00,10000,148.23
Worksuite 1000,ShareIt,Berkeley,94701,23/10/2018,9:00:00,10000,197.11
Worksuite 1000,FillForm,Berkeley,94701,19/12/2019,11:30:00,10000,344.24
Worksuite 1000,Tribes,Berkeley,94701,17/05/2018,17:00:00,10000,147.33
Worksuite 1000,StorSQL,Berkeley,94701,25/03/2019,14:00:00,10000,413.3
TBOX,TBOX,Berkeley,94701,31/10/2019,9:30:00,10000,504.01
Worksuite 1000,Slackala,Berkeley,94701,30/01/2019,20:40:00,10000,591.88
Worksuite 1000,Sociplace,Berkeley,94701,07/06/2018,21:30:00,10000,255
Worksuite 1000,Tribes,Berkeley,94701,19/07/2019,14:00:00,10000,147.33
BI Stack,BiFlow,Berkeley,94701,13/09/2019,12:43:00,10000,160
Worksuite 1000,Interchange,Berkeley,94701,12/01/2018,17:57:00,10000,148.23
Worksuite 1000,Slackala,Berkeley,94701,30/07/2018,23:23:00,10000,591.88
Worksuite 1000,Streamer,Berkeley,94701,10/01/2018,18:00:00,10000,256.554
Worksuite 1000,ShareIt,Berkeley,94701,13/04/2018,18:00:00,10000,197.11
Worksuite 1000,StorSQL,Berkeley,94701,06/02/2019,20:35:00,10000,413.3
Worksuite 1000,Slackala,Berkeley,94701,26/07/2019,16:00:00,10000,591.88
TBOX,TBOX,Berkeley,94701,16/04/2019,16:20:00,10000,504.01
Worksuite 1000,DoneIt,Berkeley,94701,14/05/2019,14:30:00,10000,63.26
Worksuite 1000,VideoRight,Berkeley,94701,18/05/2018,18:30:00,10000,601.56
Worksuite 1000,EmailOut,Berkeley,94701,19/09/2018,23:00:00,10000,91.09
Worksuite 1000,MindVis,Berkeley,94701,31/01/2018,18:15:00,10000,437.66
Worksuite 1000,Sociplace,Berkeley,94701,26/06/2018,22:45:00,10000,255
Worksuite 1000,VideoRight,Berkeley,94701,18/05/2018,18:30:00,10000,601.56
Worksuite 1000,StorSQL,Berkeley,94701,26/12/2018,20:00:00,10000,413.3
Worksuite 1000,Sociplace,Berkeley,94701,05/04/2019,16:00:00,10000,255
Worksuite 1000,Sociplace,Berkeley,94701,26/07/2018,23:30:00,10000,255
Worksuite 1000,Slackala,Berkeley,94701,16/07/2018,22:30:00,10000,591.88
Worksuite 1000,Streamer,Berkeley,94701,29/03/2018,18:21:00,10000,256.554
Worksuite 1000,DoneIt,Berkeley,94701,29/03/2018,18:21:00,10000,63.26
Worksuite 1000,Slackala,Berkeley,94701,10/04/2018,17:00:00,10000,591.88
Worksuite 1000,Streamer,Berkeley,94701,22/01/2019,21:00:00,10000,256.554
BI Stack,BiFlow,Berkeley,94701,20/05/2019,16:03:00,10000,160
Worksuite 1000,FillForm,Berkeley,94701,14/11/2018,19:50:00,10000,344.24
BI Stack,BiFlow,Berkeley,94701,08/07/2019,15:00:00,10000,160
Worksuite 1000,DoneIt,Berkeley,94701,22/10/2019,13:20:00,10000,63.26
Worksuite 1000,Slackala,Berkeley,94701,25/04/2019,15:30:00,10000,591.88
Worksuite 1000,Slackala,Berkeley,94701,10/01/2018,18:00:00,10000,591.88
Worksuite 1000,Sociplace,Berkeley,94701,03/04/2019,13:30:00,10000,255
Worksuite 1000,Slackala,Berkeley,94701,05/12/2019,11:55:00,10000,591.88
Worksuite 1000,VideoRight,Berkeley,94701,20/06/2019,15:00:00,10000,601.56
Worksuite 1000,Slackala,Berkeley,94701,12/01/2018,17:57:00,10000,591.88
BI Stack,BiFlow,Berkeley,94701,23/07/2019,16:00:00,10000,160
Worksuite 1000,ShareIt,Berkeley,94701,20/09/2018,21:08:00,10000,197.11
Worksuite 1000,StorSQL,Berkeley,94701,27/02/2019,19:13:00,10000,413.3
Worksuite 1000,QNote,Berkeley,94701,22/03/2019,18:45:00,10000,575.24
Worksuite 1000,Sociplace,Berkeley,94701,17/01/2018,17:00:00,10000,255
Worksuite 1000,Slackala,Berkeley,94701,23/10/2019,12:00:00,10000,591.88
BI Stack,BiFlow,Berkeley,94701,11/05/2018,17:53:00,10000,160
Worksuite 1000,Interchange,Berkeley,94701,11/09/2018,21:15:00,10000,148.23
Worksuite 1000,Streamer,Berkeley,94701,25/07/2018,22:00:00,10000,256.554
Worksuite 1000,DoneIt,Berkeley,94701,02/03/2018,18:06:00,10000,63.26
Worksuite 1000,PublishIt,Berkeley,94701,11/06/2018,23:30:00,10000,621.87
Worksuite 1000,FillForm,Berkeley,94701,03/05/2018,17:30:00,10000,344.24
BI Stack,BiFlow,Berkeley,94701,14/05/2018,16:32:00,10000,160
Worksuite 1000,DoneIt,Berkeley,94701,19/09/2018,23:00:00,10000,63.26
Worksuite 1000,Sociplace,Berkeley,94701,04/07/2019,14:20:00,10000,255
Worksuite 1000,Streamer,Berkeley,94701,19/07/2018,22:00:00,10000,256.554
Worksuite 1000,StorSQL,Berkeley,94701,04/09/2018,22:30:00,10000,413.3
Worksuite 1000,Sociplace,Berkeley,94701,05/02/2019,19:30:00,10000,255
BI Stack,BiFlow,Berkeley,94701,29/10/2018,21:40:00,10000,160
Worksuite 1000,MindVis,Berkeley,94701,12/01/2018,17:57:00,10000,437.66
Worksuite 1000,ShareIt,Berkeley,94701,29/11/2018,20:00:00,10000,197.11
Worksuite 1000,ShareIt,Berkeley,94701,06/11/2018,19:00:00,10000,197.11
Worksuite 1000,SlidePoint,Berkeley,94701,09/05/2018,17:32:00,10000,364.39
Worksuite 1000,VideoRight,Berkeley,94701,15/05/2019,15:30:00,10000,601.56
Worksuite 1000,VideoRight,Berkeley,94701,11/02/2019,19:10:00,10000,601.56
Worksuite 1000,ShareIt,Berkeley,94701,16/10/2019,12:00:00,10000,197.11
TBOX,TBOX,Berkeley,94701,29/11/2019,12:00:00,10000,504.01
Worksuite 1000,DoneIt,Berkeley,94701,16/08/2019,10:06:00,10000,63.26
Worksuite 1000,ShareIt,Berkeley,94701,28/03/2019,13:30:00,10000,197.11
Worksuite 1000,Streamer,Berkeley,94701,15/04/2019,15:30:00,10000,256.554
Worksuite 1000,Whathype,Berkeley,94701,01/04/2019,15:00:00,10000,396.33
Worksuite 1000,Slackala,Berkeley,94701,02/04/2018,17:00:00,10000,591.88
Worksuite 1000,DoneIt,Berkeley,94701,31/10/2019,9:30:00,10000,63.26
Worksuite 1000,EmailOut,Berkeley,94701,11/12/2019,9:45:00,10000,91.09
Worksuite 1000,EmailOut,Berkeley,94701,15/07/2019,15:18:00,10000,91.09
Worksuite 1000,DoneIt,Berkeley,94701,29/03/2019,15:00:00,10000,63.26
Worksuite 1000,ShareIt,Berkeley,94701,30/04/2018,17:15:00,10000,197.11
Worksuite 1000,VideoRight,Berkeley,94701,21/03/2018,17:00:00,10000,601.56
Worksuite 1000,PublishIt,Berkeley,94701,06/11/2019,12:01:00,5000,621.87
Worksuite 1000,EmailOut,Berkeley,94701,29/03/2018,18:21:00,5000,91.09
Worksuite 1000,StorSQL,Berkeley,94701,04/02/2019,21:00:00,5000,413.3
Worksuite 1000,StorSQL,Berkeley,94701,30/04/2018,17:15:00,5000,413.3
Worksuite 1000,VideoRight,Berkeley,94701,13/12/2019,10:15:00,5000,601.56
Worksuite 1000,StorSQL,Berkeley,94701,26/10/2018,22:40:00,5000,413.3
Worksuite 1000,PublishIt,Berkeley,94701,03/05/2018,17:30:00,5000,621.87
BI Stack,BI Visualiser,Berkeley,94701,12/11/2019,13:00:00,5000,128.54
BI Stack,BiFlow,Berkeley,94701,18/03/2019,19:45:00,5000,160
Worksuite 1000,Spreadcel,Berkeley,94701,14/09/2018,23:50:00,5000,157.28
Worksuite 1000,StorSQL,Berkeley,94701,06/09/2019,10:30:00,5000,413.3
Worksuite 1000,Spreadcel,Berkeley,94701,07/01/2019,18:54:00,5000,157.28
Worksuite 1000,StorSQL,Berkeley,94701,03/12/2019,9:47:00,5000,413.3
Worksuite 1000,SlidePoint,Berkeley,94701,11/05/2018,17:53:00,5000,364.39
Worksuite 1000,Wordwrite,Berkeley,94701,05/04/2019,16:00:00,5000,467.22
Worksuite 1000,StorSQL,Berkeley,94701,22/02/2018,18:02:00,5000,413.3
BI Stack,BIApps,Berkeley,94701,19/06/2018,23:30:00,5000,401.99
Worksuite 1000,PublishIt,Berkeley,94701,20/02/2018,17:55:00,5000,621.87
Worksuite 1000,Streamer,Berkeley,94701,14/03/2018,17:00:00,5000,256.554
Worksuite 1000,StorSQL,Berkeley,94701,27/09/2019,11:30:00,5000,413.3
Worksuite 1000,QNote,Berkeley,94701,04/06/2019,15:20:00,5000,575.24
Worksuite 1000,EmailOut,Berkeley,94701,07/02/2019,19:40:00,5000,91.09
Worksuite 1000,DoneIt,Berkeley,94701,21/12/2018,20:35:00,5000,63.26
